File,loc,cyclomatic_Complexity,number_of_Changes,number_of_past_faults,number_of_developers,change_burst,change_entropy,structural_scattering,semantic_scattering,is_buggy
FalconExtensionCLI.java,249,30,17,3,3,1,0.29310344827586204,1303.9050847457627,481.2910837595581,1
