File,loc,cyclomatic_Complexity,number_of_Changes,number_of_past_faults,number_of_developers,change_burst,change_entropy,structural_scattering,semantic_scattering,is_buggy
UnixUserGroupBuilder.java,348,68,4,0,2,1,0.031496062992125984,36.0,27.013936490444983,0
AbstractServiceStore.java,339,90,2,0,2,1,0.015748031496062992,915.9496021220159,524.382086833605,1
