File,loc,cyclomatic_Complexity,number_of_Changes,number_of_past_faults,number_of_developers,change_burst,change_entropy,structural_scattering,semantic_scattering,is_buggy
ByonClusterController.java,102,11,1,0,1,1,0.1111111111111111,258.57142857142856,44.254974311231,0
Activator.java,41,5,2,0,2,1,0.2222222222222222,485.6302521008403,103.80000117771458,1
